"429082","Articles_with_unsourced_statements_from_May_2014"
"429082","Coordinates_on_Wikidata"
"429082","Educational_institutions_established_in_1918"
"429082","Instances_of_Infobox_university_using_image_size"
"429082","Pages_using_infobox_university_with_the_affiliations_parameter"
"429082","Tbilisi_State_University"
"429082","Webarchive_template_wayback_links"
"429082","Wikipedia_articles_with_GND_identifiers"
"429082","Wikipedia_articles_with_ISNI_identifiers"
"429082","Wikipedia_articles_with_VIAF_identifiers"
"429082","Wikipedia_articles_with_WorldCat-VIAF_identifiers"
"433654","All_pages_needing_factual_verification"
"433654","Articles_containing_video_clips"
"433654","Articles_with_'species'_microformats"
"433654","Birds_described_in_1809"
"433654","Birds_of_Canada"
"433654","Birds_of_Central_America"
"433654","Birds_of_Mexico"
"433654","Birds_of_North_America"
"433654","Birds_of_South_America"
"433654","CS1_Portuguese-language_sources_(pt)"
"433654","Cite_iucn_maint"
"433654","Commons_category_link_is_on_Wikidata"
"433654","IUCN_Red_List_least_concern_species"
"433654","Troglodytes_(bird)"
"433654","Webarchive_template_wayback_links"
"433654","Wikipedia_articles_needing_factual_verification_from_February_2008"
"433654","Wrens"
"455170","1861_establishments_in_New_Mexico_Territory"
"455170","1865_disestablishments_in_Texas"
"455170","All_Wikipedia_articles_written_in_American_English"
"455170","All_articles_needing_additional_references"
"455170","Arizona_in_the_American_Civil_War"
"455170","Articles_needing_additional_references_from_January_2013"
"455170","Articles_with_short_description"
"455170","Governments_in_exile_during_the_American_Civil_War"
"455170","New_Mexico_in_the_American_Civil_War"
"455170","Political_history_of_Arizona"
"455170","Political_history_of_New_Mexico"
"455170","Political_history_of_the_Confederate_States"
"455170","Pre-statehood_history_of_Arizona"
"455170","Pre-statehood_history_of_New_Mexico"
"455170","States_and_territories_disestablished_in_1865"
"455170","States_and_territories_established_in_1861"
"455170","Texas_in_the_American_Civil_War"
"455170","Use_American_English_from_August_2017"
"455170","Use_mdy_dates_from_August_2017"
"433911","2004_European_Parliament_election"
"433911","All_articles_that_may_contain_original_research"
"433911","All_articles_with_dead_external_links"
"433911","Articles_that_may_contain_original_research_from_September_2007"
"433911","Articles_with_dead_external_links_from_June_2017"
"433911","Articles_with_permanently_dead_external_links"
"433911","Interlanguage_link_template_existing_link"
"433911","Pages_using_deprecated_image_syntax"
"433911","Pages_using_infobox_election_with_unknown_parameters"
"433911","Use_dmy_dates_from_May_2014"
"429224","1944_ships"
"429224","All_Wikipedia_articles_written_in_Australian_English"
"429224","All_stub_articles"
"429224","Australian_naval_ship_stubs"
"429224","Commons_category_link_is_on_Wikidata"
"429224","Pages_using_deprecated_image_syntax"
"429224","River-class_frigates_of_the_Royal_Australian_Navy"
"429224","Ships_built_in_New_South_Wales"
"429224","Use_Australian_English_from_November_2017"
"429224","Use_dmy_dates_from_November_2017"
"431949","All_articles_with_unsourced_statements"
"431949","Anti-black_racism_in_the_United_States"
"431949","Articles_that_may_contain_original_research_from_September_2017"
"431949","Articles_with_unsourced_statements_from_December_2018"
"431949","Brigham_Young"
"431949","CS1:_Julian–Gregorian_uncertainty"
"431949","CS1_maint:_BOT:_original-url_status_unknown"
"431949","Criticism_of_Mormonism"
"431949","History_of_The_Church_of_Jesus_Christ_of_Latter-day_Saints"
"431949","Latter_Day_Saint_doctrines"
"431949","Mormonism_and_race"
"431949","Pages_using_web_citations_with_no_URL"
"431949","The_Church_of_Jesus_Christ_of_Latter-day_Saints_in_Africa"
"431949","Use_mdy_dates_from_April_2019"
"431949","Webarchive_template_wayback_links"
"455843","All_article_disambiguation_pages"
"455843","All_disambiguation_pages"
"455843","Disambiguation_pages_with_short_description"
"455843","Human_name_disambiguation_pages"
"456343","All_article_disambiguation_pages"
"456343","All_disambiguation_pages"
"456343","Disambiguation_pages_with_short_description"
"456343","Human_name_disambiguation_pages"
"456079","All_articles_needing_additional_references"
"456079","All_articles_to_be_expanded"
"456079","Articles_needing_additional_references_from_April_2012"
"456079","Articles_needing_additional_references_from_January_2011"
"456079","Articles_to_be_expanded_from_September_2010"
"456079","Articles_using_small_message_boxes"
"456079","Articles_with_'species'_microformats"
"456079","Articles_with_Curlie_links"
"456079","Articles_with_short_description"
"456079","Dog_breeds_originating_in_China"
"456079","FCI_breeds"
"456079","Toy_dogs"
"433941","Articles_with_short_description"
"433941","Dynamic_lists"
"433941","Lists_of_Puerto_Rican_people_by_occupation"
"433941","Lists_of_comedians"
"433941","Puerto_Rican_comedians"
"433941","Webarchive_template_archiveis_links"
"433941","Webarchive_template_wayback_links"
"456181","All_set_index_articles"
"456181","Articles_with_short_description"
"456181","Set_indices_on_ships"
"456181","United_States_Navy_ship_names"
"455934","Articles_containing_video_clips"
"455934","Articles_with_'species'_microformats"
"455934","Birds_described_in_1827"
"455934","Birds_of_New_Guinea"
"455934","Birds_of_Queensland"
"455934","Birds_of_the_Aru_Islands"
"455934","Birds_of_the_Bismarck_Archipelago"
"455934","Birds_of_the_Northern_Territory"
"455934","Cite_iucn_maint"
"455934","Commons_category_link_is_on_Wikidata"
"455934","IUCN_Red_List_least_concern_species"
"455934","Lalage_(bird)"
"454890","1940s_German_fighter_aircraft"
"454890","Aircraft_first_flown_in_1944"
"454890","Articles_with_short_description"
"454890","Blohm_&_Voss_aircraft"
"454890","CS1_German-language_sources_(de)"
"454890","CS1_Russian-language_sources_(ru)"
"454890","Commons_category_link_is_on_Wikidata"
"454890","Glider_aircraft"
"454890","Prone_pilot_aircraft"
"455994","1942_ships"
"455994","Coordinates_on_Wikidata"
"455994","Gato-class_submarines"
"455994","Lost_submarines_of_the_United_States"
"455994","Maritime_incidents_in_March_1944"
"455994","Pages_using_deprecated_image_syntax"
"455994","Ships_built_in_Vallejo"
"455994","Submarine_accidents_caused_by_torpedoes"
"455994","United_States_submarine_accidents"
"455994","Use_dmy_dates_from_February_2013"
"455994","Wikipedia_articles_incorporating_text_from_the_Dictionary_of_American_Naval_Fighting_Ships"
"455994","World_War_II_shipwrecks_in_the_Pacific_Ocean"
"455994","World_War_II_submarines_of_the_United_States"
"429320","1942_ships"
"429320","All_Wikipedia_articles_written_in_Australian_English"
"429320","Commons_category_link_is_on_Wikidata"
"429320","Q-class_destroyers_of_the_Royal_Australian_Navy"
"429320","Ships_built_on_the_Isle_of_Wight"
"429320","Type_15_frigates_of_the_Royal_Australian_Navy"
"429320","Use_Australian_English_from_March_2018"
"429320","Use_dmy_dates_from_March_2018"
"429320","World_War_II_destroyers_of_Australia"
"429320","World_War_II_destroyers_of_the_United_Kingdom"
"456158","Redirects_connected_to_a_Wikidata_item"
"456158","Redirects_from_incomplete_disambiguations"
"456158","Unprintworthy_redirects"
"455946","1941_comics_debuts"
"455946","All_articles_needing_additional_references"
"455946","All_articles_with_unsourced_statements"
"455946","American_radio_dramas"
"455946","Articles_needing_additional_references_from_April_2013"
"455946","Articles_with_unsourced_statements_from_December_2019"
"455946","Aviation_comics"
"455946","CS1_maint:_archived_copy_as_title"
"455946","Characters_created_by_Will_Eisner"
"455946","Comics_adapted_into_animated_series"
"455946","Comics_adapted_into_radio_series"
"455946","Comics_adapted_into_television_series"
"455946","Comics_characters_introduced_in_1941"
"455946","DC_Comics_adapted_into_films"
"455946","DC_Comics_superhero_teams"
"455946","DC_Comics_titles"
"455946","Fictional_World_War_II_veterans"
"455946","Fictional_aviators"
"455946","Groups_pop"
"455946","Quality_Comics_superheroes"
"455946","Quality_Comics_titles"
"455946","War_comics"
"431985","AS/400"
"431985","All_articles_needing_additional_references"
"431985","Articles_needing_additional_references_from_October_2017"
"431985","Command_shells"
"431985","Scripting_languages"
"433821","All_article_disambiguation_pages"
"433821","All_disambiguation_pages"
"433821","Disambiguation_pages"
"433821","Disambiguation_pages_with_given-name-holder_lists"
"433821","Disambiguation_pages_with_short_description"
"433821","Disambiguation_pages_with_surname-holder_lists"
"433821","Place_name_disambiguation_pages"
"418476","All_article_disambiguation_pages"
"418476","All_disambiguation_pages"
"418476","Disambiguation_pages"
"418476","Disambiguation_pages_with_short_description"
"432247","All_article_disambiguation_pages"
"432247","All_disambiguation_pages"
"432247","Disambiguation_pages_with_short_description"
"432247","Military_units_and_formations_disambiguation_pages"
"433837","Alchemical_symbols"
"433837","All_articles_that_may_contain_original_research"
"433837","Articles_that_may_contain_original_research_from_October_2011"
"433837","Gold"
"433837","Magic_symbols"
"433837","Religious_symbols"
"456264","1780_births"
"456264","1845_deaths"
"456264","Argentine_monarchists"
"456264","Argentine_people_of_Spanish_descent"
"456264","Articles_with_Spanish-language_sources_(es)"
"456264","Commons_category_link_is_on_Wikidata"
"456264","Foreign_ministers_of_Argentina"
"456264","People_from_Buenos_Aires"
"456264","People_of_the_Argentine_War_of_Independence"
"456264","People_of_the_Cisplatine_War"
"456264","Presidents_of_Argentina"
"456264","Unitarianists_(Argentina)"
"456264","Wikipedia_articles_with_BNE_identifiers"
"456264","Wikipedia_articles_with_BNF_identifiers"
"456264","Wikipedia_articles_with_GND_identifiers"
"456264","Wikipedia_articles_with_ISNI_identifiers"
"456264","Wikipedia_articles_with_LCCN_identifiers"
"456264","Wikipedia_articles_with_NLI_identifiers"
"456264","Wikipedia_articles_with_NTA_identifiers"
"456264","Wikipedia_articles_with_SNAC-ID_identifiers"
"456264","Wikipedia_articles_with_SUDOC_identifiers"
"456264","Wikipedia_articles_with_VIAF_identifiers"
"456264","Wikipedia_articles_with_WorldCat-VIAF_identifiers"
"456101","105th_United_States_Congress"
"456101","All_Wikipedia_articles_written_in_American_English"
"456101","Articles_with_short_description"
"456101","Use_American_English_from_March_2019"
"456101","Use_mdy_dates_from_October_2012"
"429278","1940_ships"
"429278","All_Wikipedia_articles_written_in_Australian_English"
"429278","Commons_category_link_is_on_Wikidata"
"429278","N-class_destroyers_of_the_Royal_Australian_Navy"
"429278","Ships_built_in_Govan"
"429278","Use_Australian_English_from_March_2018"
"429278","Use_dmy_dates_from_March_2018"
"429278","World_War_II_destroyers_of_Australia"
"418536","All_articles_needing_additional_references"
"418536","All_stub_articles"
"418536","Articles_needing_additional_references_from_July_2019"
"418536","Articles_using_NRISref_without_a_reference_number"
"418536","Coordinates_on_Wikidata"
"418536","Unincorporated_communities_in_North_Carolina"
"418536","Unincorporated_communities_in_Wake_County"
"418536","Wake_County"
"454884","All_articles_needing_additional_references"
"454884","Articles_needing_additional_references_from_June_2008"
"454884","Baroque_dance"
"454884","Baroque_music"
"454884","Competitive_dance"
"454884","Dance_forms_in_classical_music"
"454884","English_music"
"454884","European_folk_dances"
"454884","Irish_dances"
"454884","Irish_styles_of_music"
"454884","Scottish_country_dance"
"429275","1944_ships"
"429275","All_Wikipedia_articles_written_in_Australian_English"
"429275","All_articles_with_dead_external_links"
"429275","All_stub_articles"
"429275","Articles_with_dead_external_links_from_October_2017"
"429275","Articles_with_permanently_dead_external_links"
"429275","Australian_naval_ship_stubs"
"429275","Commons_category_link_is_on_Wikidata"
"429275","River-class_frigates_of_the_Royal_Australian_Navy"
"429275","Ships_built_in_Queensland"
"429275","Use_Australian_English_from_March_2018"
"429275","Use_dmy_dates_from_March_2018"
"433772","1938_ships"
"433772","All_articles_needing_additional_references"
"433772","All_articles_with_unsourced_statements"
"433772","Articles_needing_additional_references_from_May_2012"
"433772","Articles_with_German-language_sources_(de)"
"433772","Articles_with_Norwegian-language_sources_(no)"
"433772","Articles_with_Polish-language_sources_(pl)"
"433772","Articles_with_short_description"
"433772","Articles_with_unsourced_statements_from_January_2008"
"433772","CS1_Polish-language_sources_(pl)"
"433772","Coordinates_not_on_Wikidata"
"433772","Germany–Soviet_Union_relations"
"433772","Maritime_incidents_in_May_1940"
"433772","Maritime_incidents_in_September_1939"
"433772","Missing_submarines_of_World_War_II"
"433772","Orzeł-class_submarines"
"433772","Pages_using_deprecated_image_syntax"
"433772","Ships_built_in_the_Netherlands"
"433772","Ships_lost_with_all_hands"
"433772","World_War_II_shipwrecks_in_the_North_Sea"
"433772","World_War_II_submarines_of_Poland"
"455196","All_article_disambiguation_pages"
"455196","All_disambiguation_pages"
"455196","Disambiguation_pages_with_short_description"
"455196","Military_units_and_formations_disambiguation_pages"
"429270","1945_ships"
"429270","All_Wikipedia_articles_written_in_Australian_English"
"429270","All_stub_articles"
"429270","Australian_World_War_II_stubs"
"429270","Australian_naval_ship_stubs"
"429270","River-class_frigates_of_the_Royal_Australian_Navy"
"429270","Ships_built_in_New_South_Wales"
"429270","Use_Australian_English_from_November_2017"
"429270","Use_dmy_dates_from_November_2017"
"454915","1889_in_Pennsylvania"
"454915","1889_meteorology"
"454915","1889_natural_disasters_in_the_United_States"
"454915","All_articles_needing_additional_references"
"454915","All_articles_with_unsourced_statements"
"454915","Andrew_Carnegie"
"454915","Articles_needing_additional_references_from_May_2017"
"454915","Articles_with_short_description"
"454915","Articles_with_unsourced_statements_from_June_2019"
"454915","Articles_with_unsourced_statements_from_May_2017"
"454915","CS1:_long_volume_value"
"454915","Commons_category_link_from_Wikidata"
"454915","Coordinates_on_Wikidata"
"454915","Dam_failures_in_the_United_States"
"454915","Disasters_in_Pennsylvania"
"454915","Floods_in_Pennsylvania"
"454915","History_of_Johnstown"
"454915","History_of_the_United_States_(1865–1918)"
"454915","Johnstown"
"454915","May_1889_events"
"454915","Webarchive_template_wayback_links"
"454915","Wikipedia_articles_incorporating_a_citation_from_the_1911_Encyclopaedia_Britannica_with_Wikisource_reference"
"433599","Artamus"
"433599","Articles_containing_video_clips"
"433599","Articles_with_'species'_microformats"
"433599","Birds_described_in_1817"
"433599","Birds_of_Australia"
"433599","Cite_iucn_maint"
"433599","Commons_category_link_is_on_Wikidata"
"433599","Endemic_birds_of_Australia"
"433599","IUCN_Red_List_least_concern_species"
"455191","All_article_disambiguation_pages"
"455191","All_disambiguation_pages"
"455191","Disambiguation_pages_with_short_description"
"455191","Military_units_and_formations_disambiguation_pages"
"456145","All_articles_needing_additional_references"
"456145","Articles_needing_additional_references_from_May_2018"
"456145","Female_legendary_creatures"
"456145","Malaysian_mythology"
"456145","Mythological_anthropophages"
"456145","Mythological_hematophages"
"456145","Philippine_legendary_creatures"
"456145","Philippine_mythology"
"456145","Vampires"
"456145","Visayan_mythology"
"432109","All_BLP_articles_lacking_sources"
"432109","All_articles_with_unsourced_statements"
"432109","Alternative_Tentacles_artists"
"432109","Articles_using_Infobox_character_with_multiple_unlabeled_fields"
"432109","Articles_with_unsourced_statements_from_October_2018"
"432109","BLP_articles_lacking_sources_from_October_2018"
"432109","Comedy_characters"
"432109","Commons_category_link_is_on_Wikidata"
"432109","Drag_City_(record_label)_artists"
"432109","Fictional_comedians"
"432109","Webarchive_template_wayback_links"
"432109","Wikipedia_articles_with_ISNI_identifiers"
"432109","Wikipedia_articles_with_MusicBrainz_identifiers"
"418572","All_articles_needing_additional_references"
"418572","Articles_needing_additional_references_from_October_2011"
"418572","Articles_with_example_C++_code"
"418572","Articles_with_multiple_maintenance_issues"
"418572","Method_(computer_programming)"
"418572","Wikipedia_articles_needing_reorganization_from_October_2011"
"433992","1937_births"
"433992","20th-century_American_actors"
"433992","20th-century_American_novelists"
"433992","20th-century_American_writers"
"433992","21st-century_American_actors"
"433992","21st-century_American_novelists"
"433992","21st-century_American_writers"
"433992","African-American_actors"
"433992","African-American_novelists"
"433992","All_articles_needing_additional_references"
"433992","All_articles_to_be_expanded"
"433992","All_articles_with_unsourced_statements"
"433992","American_male_film_actors"
"433992","American_male_television_actors"
"433992","American_male_video_game_actors"
"433992","American_male_voice_actors"
"433992","American_people_of_Montserratian_descent"
"433992","Articles_needing_additional_references_from_December_2019"
"433992","Articles_to_be_expanded_from_December_2019"
"433992","Articles_using_small_message_boxes"
"433992","Articles_with_IBDb_links"
"433992","Articles_with_hCards"
"433992","Articles_with_multiple_maintenance_issues"
"433992","Articles_with_short_description"
"433992","Articles_with_unsourced_statements_from_February_2017"
"433992","CS1_errors:_dates"
"433992","Commons_category_link_is_on_Wikidata"
"433992","Infobox_person_using_residence"
"433992","Internet_Broadway_Database_person_ID_same_as_Wikidata"
"433992","Living_people"
"433992","Male_actors_from_New_York_City"
"433992","Novelists_from_New_York_(state)"
"433992","Pages_using_infobox_person_with_unknown_parameters"
"433992","People_from_Harlem"
"433992","The_High_School_of_Music_&_Art_alumni"
"433992","Twin_people_from_the_United_States"
"433992","Use_mdy_dates_from_December_2015"
"433992","Wikipedia_articles_with_BNE_identifiers"
"433992","Wikipedia_articles_with_BNF_identifiers"
"433992","Wikipedia_articles_with_GND_identifiers"
"433992","Wikipedia_articles_with_ISNI_identifiers"
"433992","Wikipedia_articles_with_LCCN_identifiers"
"433992","Wikipedia_articles_with_MusicBrainz_identifiers"
"433992","Wikipedia_articles_with_SNAC-ID_identifiers"
"433992","Wikipedia_articles_with_SUDOC_identifiers"
"433992","Wikipedia_articles_with_VIAF_identifiers"
"433992","Wikipedia_articles_with_WorldCat-VIAF_identifiers"
"433992","Writers_from_New_York_City"
"433587","Artamus"
"433587","Articles_containing_video_clips"
"433587","Articles_with_'species'_microformats"
"433587","Birds_described_in_1771"
"433587","Birds_of_Australia"
"433587","Birds_of_Malesia"
"433587","Birds_of_New_Caledonia"
"433587","Birds_of_New_Guinea"
"433587","Birds_of_Palau"
"433587","Birds_of_Vanuatu"
"433587","Birds_of_the_Philippines"
"433587","Cite_iucn_maint"
"433587","Commons_category_link_is_on_Wikidata"
"433587","IUCN_Red_List_least_concern_species"
"455123","ANZAC_units_and_formations"
"455123","Articles_with_short_description"
"455123","Corps_of_Australia"
"455123","Military_units_and_formations_disestablished_in_1917"
"455123","Military_units_and_formations_established_in_1916"
"455123","Military_units_and_formations_of_Australia_in_World_War_I"
"455123","Military_units_and_formations_of_New_Zealand_in_World_War_I"
"455123","Use_dmy_dates_from_November_2019"
"456150","Archaeological_sites_in_Derbyshire"
"456150","Articles_with_short_description"
"456150","Commons_category_link_is_on_Wikidata"
"456150","Coordinates_on_Wikidata"
"456150","English_Heritage_sites_in_Derbyshire"
"456150","Henges"
"456150","History_of_Derbyshire"
"456150","Peak_District"
"456150","Scheduled_Ancient_Monuments_in_Derbyshire"
"456150","Stone_circles_in_Derbyshire"
"456150","Tourist_attractions_in_Derbyshire"
"456150","Use_British_English_from_September_2019"
"456150","Use_dmy_dates_from_February_2017"
"456150","Wikipedia_articles_with_LCCN_identifiers"
"456276","1910_establishments_in_New_York_(state)"
"456276","All_articles_lacking_reliable_references"
"456276","Articles_lacking_reliable_references_from_May_2016"
"456276","Articles_with_hCards"
"456276","Coordinates_not_on_Wikidata"
"456276","New_York_City_Department_of_Parks_and_Recreation"
"456276","Official_website_different_in_Wikidata_and_Wikipedia"
"456276","Parks_in_New_York_City"
"456276","Use_mdy_dates_from_March_2018"
"455971","All_stub_articles"
"455971","Articles_containing_video_clips"
"455971","Articles_with_'species'_microformats"
"455971","Birds_described_in_1801"
"455971","Birds_of_Australia"
"455971","Birds_of_New_Guinea"
"455971","Commons_category_link_is_on_Wikidata"
"455971","Corvoidea_stubs"
"455971","IUCN_Red_List_least_concern_species"
"455971","Pachycephalidae"
"418468","1969_births"
"418468","2018_deaths"
"418468","20th-century_American_male_actors"
"418468","21st-century_American_male_actors"
"418468","Actors_with_dwarfism"
"418468","Alcohol-related_deaths_in_California"
"418468","All_articles_with_unsourced_statements"
"418468","American_Amish_people"
"418468","American_male_actors_who_committed_suicide"
"418468","American_male_film_actors"
"418468","American_male_television_actors"
"418468","American_stunt_performers"
"418468","Articles_with_hCards"
"418468","Articles_with_short_description"
"418468","Articles_with_unsourced_statements_from_February_2019"
"418468","Biography_with_signature"
"418468","CS1_Japanese-language_sources_(ja)"
"418468","CS1_maint:_extra_punctuation"
"418468","Drug-related_suicides_in_California"
"418468","Find_a_Grave_template_with_ID_not_in_Wikidata"
"418468","Male_actors_from_Michigan"
"418468","People_from_Centreville"
"418468","People_from_Sturgis"
"418468","Use_mdy_dates_from_October_2018"
"418468","Wikipedia_articles_with_GND_identifiers"
"418468","Wikipedia_articles_with_ISNI_identifiers"
"418468","Wikipedia_articles_with_LCCN_identifiers"
"418468","Wikipedia_articles_with_VIAF_identifiers"
